Date,Variable,Valid_pct,Out_of_range_pct,Min,P01,Median,P99,Max
2013-05-23,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-23,Sensor_Azimuth,100.0,0.0,-1.796300048828125,0.0790999984741211,0.9830999755859376,1.0677999877929687,1.7860000610351563
2013-05-23,Sensor_Zenith,100.0,0.0,0.0005999999865889,0.0086000001430511,0.0653999996185302,0.1371000003814697,0.1604999923706054
2013-05-23,UTC_Time,100.0,0.0,17.14223861694336,17.14291763305664,17.147489547729492,17.15410041809082,17.154964447021484
2013-05-24,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.1299999952316284,0.2200000047683716,0.4400000095367432,1.3800000190734865,4.690000152587891
2013-05-24,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-05-24,Moon_Illumination_Fraction,100.0,0.0,0.9961000061035156,0.9970999908447266,0.9970999908447266,0.9970999908447266,0.9970999908447266
2013-05-24,QF_Cloud_Mask,100.0,0.0,34.0,34.0,50.0,754.0,762.0
2013-05-24,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,Sensor_Azimuth,100.0,0.0,0.9712000274658203,0.9723999786376952,0.9781999969482422,0.984800033569336,0.986800003051758
2013-05-24,Sensor_Zenith,100.0,0.0,0.3329000091552734,0.3554000091552734,0.3997000122070313,0.4452000045776367,0.4595000076293945
2013-05-24,UTC_Time,100.0,0.0,16.82822036743164,16.828899383544922,16.83350372314453,16.84017562866211,16.841039657592773
2013-05-25,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.1600000023841858,0.2900000095367431,0.5199999809265137,1.4800000190734863,7.540000152587891
2013-05-25,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-05-25,Moon_Illumination_Fraction,100.0,0.0,0.994800033569336,0.995,0.995,0.995,0.995
2013-05-25,QF_Cloud_Mask,100.0,0.0,34.0,34.0,34.0,738.0,758.0
2013-05-25,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,Sensor_Azimuth,100.0,0.0,0.9643000030517578,0.9654000091552736,0.969800033569336,0.9745999908447266,0.976500015258789
2013-05-25,Sensor_Zenith,100.0,0.0,0.5606000137329101,0.5731999969482422,0.5983000183105469,0.6238000106811523,0.6322000122070313
2013-05-25,UTC_Time,100.0,0.0,16.513832092285156,16.514511108398438,16.519207000732422,16.52593994140625,16.526836395263672
2013-05-26,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0899999976158142,0.2200000047683716,0.3900000095367432,0.9,4.95999984741211
2013-05-26,Granule,100.0,0.0,2.0,2.0,2.0,2.0,2.0
2013-05-26,Moon_Illumination_Fraction,100.0,0.0,0.9620999908447266,0.962699966430664,0.962699966430664,0.962699966430664,0.962699966430664
2013-05-26,QF_Cloud_Mask,100.0,0.0,34.0,34.0,34.0,746.0,758.0
2013-05-26,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-26,Sensor_Azimuth,100.0,0.0,-0.793499984741211,-0.7923999786376953,-0.7880999755859375,-0.7838999938964843,-0.7829000091552735
2013-05-26,Sensor_Zenith,100.0,0.0,0.5552000045776367,0.565305989074707,0.5958000183105469,0.6195000076293945,0.630099983215332
2013-05-26,UTC_Time,100.0,0.0,17.87346839904785,17.87417984008789,17.878782272338867,17.88542366027832,17.886287689208984
2013-05-27,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0899999976158142,0.1700000047683716,0.3,1.1199999809265138,3.5200000762939454
2013-05-27,Granule,100.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-05-27,Moon_Illumination_Fraction,100.0,0.0,0.9016000366210938,0.9025,0.9025,0.9025,0.9025
2013-05-27,QF_Cloud_Mask,100.0,0.0,34.0,34.0,242.0,758.0,762.0
2013-05-27,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,Sensor_Azimuth,100.0,0.0,-0.8068000030517578,-0.8048000335693359,-0.7983000183105469,-0.7923999786376953,-0.7915000152587891
2013-05-27,Sensor_Zenith,100.0,0.0,0.3279000091552734,0.3461000061035156,0.3986999893188476,0.4397999954223633,0.4581000137329101
2013-05-27,UTC_Time,100.0,0.0,17.560407638549805,17.56108856201172,17.56566047668457,17.572269439697266,17.573135375976562
2013-05-28,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0400000005960464,0.1,0.2099999904632568,1.0899999618530274,3.7599998474121095
2013-05-28,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-05-28,Moon_Illumination_Fraction,100.0,0.0,0.819800033569336,0.819800033569336,0.819800033569336,0.819800033569336,0.819800033569336
2013-05-28,QF_Cloud_Mask,100.0,0.0,34.0,34.0,242.0,762.0,762.0
2013-05-28,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,Sensor_Azimuth,100.0,0.0,-1.7972999572753907,-0.9639940139770508,-0.8030999755859375,1.0105879776000983,1.7899000549316406
2013-05-28,Sensor_Zenith,100.0,0.0,0.0001999999955296,0.0034999999403953,0.0655999994277954,0.1293000030517578,0.1584000015258789
2013-05-28,UTC_Time,100.0,0.0,17.246915817260742,17.247594833374023,17.252166748046875,17.258777618408203,17.259641647338867
2013-05-29,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0699999988079071,0.1399999976158142,0.5300000190734864,0.7000000000000001,0.9
2013-05-29,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-05-29,Moon_Illumination_Fraction,100.0,0.0,0.7155999755859375,0.7155999755859375,0.7155999755859375,0.7155999755859375,0.7212999725341797
2013-05-29,QF_Cloud_Mask,100.0,0.0,42.0,226.0,738.0,746.0,758.0
2013-05-29,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,Sensor_Azimuth,100.0,0.0,0.972699966430664,0.9733000183105468,0.9808999633789064,0.989800033569336,0.993000030517578
2013-05-29,Sensor_Zenith,100.0,0.0,0.2256999969482422,0.2519000053405761,0.3052000045776367,0.36,0.3775
2013-05-29,UTC_Time,100.0,0.0,16.93299102783203,16.933683395385742,16.93827247619629,16.944913864135742,16.94577980041504
2013-05-30,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0300000011920928,0.0699999988079071,0.1100000023841858,0.2799999952316284,5.690000152587891
2013-05-30,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-05-30,Moon_Illumination_Fraction,100.0,0.0,0.6063000106811524,0.6081999969482422,0.6081999969482422,0.6081999969482422,0.6081999969482422
2013-05-30,QF_Cloud_Mask,100.0,0.0,34.0,34.0,42.0,746.0,758.0
2013-05-30,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-30,Sensor_Azimuth,100.0,0.0,0.966500015258789,0.968000030517578,0.9726000213623048,0.9776000213623048,0.9793000030517578
2013-05-30,Sensor_Zenith,100.0,0.0,0.4990999984741211,0.5145000076293945,0.5445999908447265,0.5750999832153321,0.5850999832153321
2013-05-30,UTC_Time,100.0,0.0,16.618709564208984,16.61940574645996,16.624038696289062,16.630773544311523,16.631668090820312
2013-05-31,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0100000001490116,0.05,0.1200000047683715,0.8500000000000001,7.669999694824219
2013-05-31,Granule,100.0,0.0,1.0,2.0,2.0,2.0,2.0
2013-05-31,Moon_Illumination_Fraction,100.0,0.0,0.4972999954223633,0.499000015258789,0.499000015258789,0.499000015258789,0.499000015258789
2013-05-31,QF_Cloud_Mask,100.0,0.0,34.0,34.0,34.0,746.0,758.0
2013-05-31,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,Sensor_Azimuth,100.0,0.0,-0.7898000335693359,-0.7887000274658204,-0.7844000244140625,-0.780199966430664,0.97
2013-05-31,Sensor_Zenith,100.0,0.0,0.6061000061035157,0.6147000122070313,0.6405999755859375,0.6605000305175781,0.6633000183105469
2013-05-31,UTC_Time,100.0,0.0,16.31144142150879,17.978300094604492,17.9830265045166,17.989761352539062,17.990625381469727
2013-06-01,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0100000001490116,0.0300000011920928,0.0600000023841857,0.1799999952316284,3.8599998474121096
2013-06-01,Granule,100.0,0.0,1.0,1.0,1.0,1.0,2.0
2013-06-01,Moon_Illumination_Fraction,100.0,0.0,0.3920000076293945,0.3933000183105469,0.3933000183105469,0.3933000183105469,0.3933000183105469
2013-06-01,QF_Cloud_Mask,100.0,0.0,34.0,34.0,34.0,746.0,758.0
2013-06-01,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,Sensor_Azimuth,100.0,0.0,-0.8013999938964844,-0.8002999877929687,-0.7951000213623047,-0.7901000213623047,-0.7891000366210937
2013-06-01,Sensor_Zenith,100.0,0.0,0.4177000045776367,0.4329000091552734,0.4766999816894531,0.5104999923706055,0.5258000183105469
2013-06-01,UTC_Time,100.0,0.0,17.664838790893555,17.66551971435547,17.670089721679688,17.67673110961914,17.677579879760742
2013-06-02,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0200000002980232,0.0300000011920928,0.0400000005960464,0.1100000023841858,3.5700000762939457
2013-06-02,Granule,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,Moon_Illumination_Fraction,100.0,0.0,0.2945000076293945,0.2954000091552734,0.2954000091552734,0.2954000091552734,0.2954000091552734
2013-06-02,QF_Cloud_Mask,100.0,0.0,34.0,50.0,754.0,762.0,762.0
2013-06-02,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,Sensor_Azimuth,100.0,0.0,-0.8302999877929688,-0.8201999664306641,-0.8040000152587891,-0.789000015258789,-0.7791999816894531
2013-06-02,Sensor_Zenith,100.0,0.0,0.0963000011444091,0.1202999973297119,0.1906999969482422,0.2482999992370605,0.2744000053405762
2013-06-02,UTC_Time,100.0,0.0,17.3514404296875,17.35211944580078,17.356691360473633,17.36330223083496,17.364168167114258
2013-06-03,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0,0.0100000001490116,0.0300000011920928,0.1,3.40999984741211
2013-06-03,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-06-03,Moon_Illumination_Fraction,100.0,0.0,0.2085000038146972,0.2085000038146972,0.2085000038146972,0.2085000038146972,0.2085000038146972
2013-06-03,QF_Cloud_Mask,100.0,0.0,34.0,50.0,754.0,762.0,762.0
2013-06-03,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-03,Sensor_Azimuth,100.0,0.0,0.9629000091552734,0.9698999786376952,0.9831999969482422,0.9983000183105468,1.0062999725341797
2013-06-03,Sensor_Zenith,100.0,0.0,0.103100004196167,0.133100004196167,0.1935000038146972,0.2582999992370605,0.2788999938964844
2013-06-03,UTC_Time,100.0,0.0,17.037641525268555,17.038320541381836,17.042922973632812,17.04953384399414,17.050399780273438
2013-06-04,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0,0.0200000002980232,0.05,0.1,1.9700000762939456
2013-06-04,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-06-04,Moon_Illumination_Fraction,100.0,0.0,0.1301000022888183,0.1301000022888183,0.1301000022888183,0.1301000022888183,0.1301000022888183
2013-06-04,QF_Cloud_Mask,100.0,0.0,34.0,34.0,738.0,746.0,758.0
2013-06-04,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,Sensor_Azimuth,100.0,0.0,0.9690000152587892,0.9702999877929688,0.9752999877929688,0.9808999633789064,0.9829000091552734
2013-06-04,Sensor_Zenith,100.0,0.0,0.424900016784668,0.4436000061035156,0.480099983215332,0.5170999908447266,0.529000015258789
2013-06-04,UTC_Time,100.0,0.0,16.723472595214844,16.724151611328125,16.728784561157227,16.735458374023438,16.736352920532227
2013-06-05,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0,0.0,0.0400000005960464,0.1299999952316284,4.2
2013-06-05,Granule,100.0,0.0,0.0,0.0,1.0,2.0,2.0
2013-06-05,Moon_Illumination_Fraction,100.0,0.0,0.0726999998092651,0.0732000017166137,0.0732000017166137,0.0732000017166137,0.0732000017166137
2013-06-05,QF_Cloud_Mask,100.0,0.0,34.0,226.0,738.0,746.0,758.0
2013-06-05,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,Sensor_Azimuth,100.0,0.0,-0.7841999816894532,-0.7818000030517578,0.966999969482422,0.9719000244140624,0.9733999633789062
2013-06-05,Sensor_Zenith,100.0,0.0,0.6129999923706054,0.6234999847412109,0.6445999908447265,0.6612000274658203,0.662300033569336
2013-06-05,UTC_Time,100.0,0.0,16.408931732177734,16.4096736907959,16.414770126342773,18.084470748901367,18.088054656982425
2013-06-06,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0,0.0200000002980232,0.05,0.0800000011920929,1.3399999618530274
2013-06-06,Granule,100.0,0.0,1.0,1.0,1.0,1.0,2.0
2013-06-06,Moon_Illumination_Fraction,100.0,0.0,0.0316000008583068,0.0319000005722045,0.0319000005722045,0.0319000005722045,0.0319000005722045
2013-06-06,QF_Cloud_Mask,100.0,0.0,226.0,226.0,738.0,746.0,758.0
2013-06-06,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-06,Sensor_Azimuth,100.0,0.0,-0.797300033569336,-0.7963999938964844,-0.7916999816894531,-0.7872000122070313,-0.7862000274658203
2013-06-06,Sensor_Zenith,100.0,0.0,0.4922000122070312,0.5045000076293945,0.5408000183105469,0.5691999816894532,0.5818000030517578
2013-06-06,UTC_Time,100.0,0.0,17.769126892089844,17.769805908203125,17.7744083404541,17.78101921081543,17.781883239746094
